year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,vote_percentage
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,9561,2632801,20210113,OTHER,0.3631493606998782
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,Unknown Candidate,OTHER,0.0,2939,2632801,20210113,OTHER,0.11163016118574856
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,1965486,3669163,20210113,REPUBLICAN,53.56769377648254
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,1675783,3669163,20210113,DEMOCRAT,45.67207834593339
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,18336,3669163,20210113,LIBERTARIAN,0.4997325003004772
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,Unknown Candidate,OTHER,0.0,7600,3669163,20210113,OTHER,0.20713170823972663
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,0.0,1958,3669163,20210113,OTHER,0.05336366904386641
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,1109471,2096790,20210113,DEMOCRAT,52.912833426332625
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,962337,2096790,20210113,REPUBLICAN,45.89572632452463
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",PROGRESSIVE,0.0,5403,2096790,20210113,OTHER,0.2576795959538151
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,5109,2096790,20210113,LIBERTARIAN,0.24365816319230826
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,3614,2096790,20210113,OTHER,0.1723587006805641
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,2155,2096790,20210113,OTHER,0.10277614830288201
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"HERER, JACK",GRASSROOTS,0.0,1949,2096790,20210113,OTHER,0.09295160698019353
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,1734,2096790,20210113,OTHER,0.08269783812398952
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,0.0,1702,2096790,20210113,OTHER,0.08117169578260103
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"DUKE, DAVID",POPULIST,0.0,1529,2096790,20210113,OTHER,0.07292098874946942
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"DENNIS, DELMAR",AMERICAN,0.0,1298,2096790,20210113,OTHER,0.06190414872257117
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,0.0,489,2096790,20210113,OTHER,0.023321362654343068
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,557890,931527,20210113,REPUBLICAN,59.88983679485405
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,363921,931527,20210113,DEMOCRAT,39.067144591622146
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,Unknown Candidate,INDEPENDENT,0.0,6387,931527,20210113,OTHER,0.6856484031058682
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,3329,931527,20210113,LIBERTARIAN,0.35737021041794814
1988,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,1084953,2093228,20210113,REPUBLICAN,51.83157305367595
1988,MISSOURI,MO,29,43,34,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,1001619,2093228,20210113,DEMOCRAT,47.85044916272857
1988,MISSOURI,MO,29,43,34,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,6656,2093228,20210113,OTHER,0.3179777835954803
1988,MONTANA,MT,30,81,64,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,190412,365674,20210113,REPUBLICAN,52.07151725307241
1988,MONTANA,MT,30,81,64,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,168936,365674,20210113,DEMOCRAT,46.19852655644098
1988,MONTANA,MT,30,81,64,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,5047,365674,20210113,LIBERTARIAN,1.3801910991757684
1988,MONTANA,MT,30,81,64,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,1279,365674,20210113,OTHER,0.3497650913108397
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,397956,661465,20210113,REPUBLICAN,60.16282040621953
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,259235,661465,20210113,DEMOCRAT,39.19103807457688
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,2534,661465,20210113,LIBERTARIAN,0.38308905233081114
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,1740,661465,20210113,OTHER,0.2630524668727748
1988,NEVADA,NV,32,88,65,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,206040,343133,20210113,REPUBLICAN,60.04668743606706
1988,NEVADA,NV,32,88,65,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,132738,343133,20210113,DEMOCRAT,38.684125397440646
1988,NEVADA,NV,32,88,65,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,3520,343133,20210113,LIBERTARIAN,1.0258412918605904
1988,NEVADA,NV,32,88,65,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,835,343133,20210113,OTHER,0.2433458746317026
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,281537,450525,20210113,REPUBLICAN,62.4908717607236
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,163696,450525,20210113,DEMOCRAT,36.334498640475
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,4502,450525,20210113,LIBERTARIAN,0.9992786193884912
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,790,450525,20210113,OTHER,0.17535097941290717
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,1743192,3099553,20210113,REPUBLICAN,56.24010946094485
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,1320352,3099553,20210113,DEMOCRAT,42.598142377304086
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,0.0,9953,3099553,20210113,OTHER,0.3211108182373394
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,8421,3099553,20210113,LIBERTARIAN,0.271684336418832
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,5139,3099553,20210113,OTHER,0.1657981005648234
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,0.0,3454,3099553,20210113,OTHER,0.11143542310778361
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,0.0,2587,3099553,20210113,OTHER,0.0834636478227667
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"DUKE, DAVID",POPULIST,0.0,2446,3099553,20210113,OTHER,0.07891460478333488
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,2298,3099553,20210113,OTHER,0.07413972272776106
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,0.0,1020,3099553,20210113,OTHER,0.0329079709235493
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,0.0,691,3099553,20210113,OTHER,0.022293537164875064
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,270341,521387,20210113,REPUBLICAN,51.85035300074608
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,244497,521387,20210113,DEMOCRAT,46.89357425482415
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,3368,521387,20210113,LIBERTARIAN,0.6459693087859881
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,2237,521387,20210113,OTHER,0.429047904915159
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,344,521387,20210113,OTHER,0.06597786289263062
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,0.0,258,521387,20210113,OTHER,0.04948339716947296
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"DODGE, EARL",PROHIBITION,0.0,249,521387,20210113,OTHER,0.04775723215193321
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,Unknown Candidate,WRITE-IN,1.0,93,521387,20210113,OTHER,0.017837038514577463
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,3255487,6485683,20210113,DEMOCRAT,50.19497561012464
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,2838414,6485683,20210113,REPUBLICAN,43.76430362075976
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE H.W.",CONSERVATIVE,0.0,243457,6485683,20210113,OTHER,3.753760398095313
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"DUKAKIS, MICHAEL",LIBERAL PARTY,0.0,92395,6485683,20210113,OTHER,1.4245993829794026
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"MARRA, WILLIAM A.",RIGHT-TO-LIFE,0.0,20497,6485683,20210113,OTHER,0.3160345641314878
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,15845,6485683,20210113,OTHER,0.24430734588785794
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,12109,6485683,20210113,LIBERTARIAN,0.18670354379022225
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,0.0,4179,6485683,20210113,OTHER,0.06443423152195382
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,3287,6485683,20210113,OTHER,0.05068086121384595
1988,NEW YORK,NY,36,21,13,US PRESIDENT,Unknown Candidate,OTHER,0.0,13,6485683,20210113,OTHER,0.0002004414955217515
1988,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,1237258,2134370,20210113,REPUBLICAN,57.96829977932598
1988,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,890167,2134370,20210113,DEMOCRAT,41.70631146427283
1988,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,5682,2134370,20210113,OTHER,0.26621438644658607
1988,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"PAUL, RONALD """"RON""""",Unknown Party,1.0,1263,2134370,20210113,OTHER,0.05917436995460019
1988,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,166559,297261,20210113,REPUBLICAN,56.03123181312045
1988,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,127739,297261,20210113,DEMOCRAT,42.9720010361265
1988,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,1315,297261,20210113,LIBERTARIAN,0.44237219144119144
1988,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,0.0,905,297261,20210113,OTHER,0.3044462610298694
1988,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,396,297261,20210113,OTHER,0.13321626449483787
1988,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,347,297261,20210113,OTHER,0.11673243378714328
1988,OHIO,OH,39,31,24,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,2416549,4393585,20210113,REPUBLICAN,55.00175824525984
1988,OHIO,OH,39,31,24,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,1939629,4393585,20210113,DEMOCRAT,44.14684136075665
1988,OHIO,OH,39,31,24,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,12017,4393585,20210113,OTHER,0.2735124050177702
1988,OHIO,OH,39,31,24,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,11926,4393585,20210113,LIBERTARIAN,0.2714412034818946
1988,OHIO,OH,39,31,24,US PRESIDENT,Unknown Candidate,INDEPENDENT,0.0,7713,4393585,20210113,OTHER,0.17555140050778578
1988,OHIO,OH,39,31,24,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,0.0,5401,4393585,20210113,OTHER,0.12292922522268261
1988,OHIO,OH,39,31,24,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,350,4393585,20210113,OTHER,0.007966159753367693
1988,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,678367,1171036,20210113,REPUBLICAN,57.92879125833878
1988,OKLAHOMA,OK,40,73,53,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,483423,1171036,20210113,DEMOCRAT,41.28165146075782
1988,OKLAHOMA,OK,40,73,53,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,6261,1171036,20210113,LIBERTARIAN,0.5346547843106446
1988,OKLAHOMA,OK,40,73,53,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,2985,1171036,20210113,OTHER,0.2549024965927606
1988,OREGON,OR,41,92,72,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,616206,1201694,20210113,DEMOCRAT,51.27811239799816
1988,OREGON,OR,41,92,72,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,560126,1201694,20210113,REPUBLICAN,46.61136695365043
1988,OREGON,OR,41,92,72,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,14811,1201694,20210113,LIBERTARIAN,1.2325101065662307
1988,OREGON,OR,41,92,72,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,0.0,6487,1201694,20210113,OTHER,0.5398212856184686
1988,OREGON,OR,41,92,72,US PRESIDENT,Unknown Candidate,OTHER,0.0,4064,1201694,20210113,OTHER,0.3381892561667113
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,2300087,4536251,20210113,REPUBLICAN,50.70457961872039
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,2194944,4536251,20210113,DEMOCRAT,48.38674050443858
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,0.0,19158,4536251,20210113,OTHER,0.42233112762058367
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,12051,4536251,20210113,LIBERTARIAN,0.26565990285810903
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,4379,4536251,20210113,OTHER,0.09653345901714874
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"DUKE, DAVID",POPULIST,0.0,3444,4536251,20210113,OTHER,0.07592172478992014
1988,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,0.0,2188,4536251,20210113,OTHER,0.048233662555268654
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,225123,404622,20210113,DEMOCRAT,55.637854590210125
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,177761,404622,20210113,REPUBLICAN,43.93260870639757
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,825,404622,20210113,LIBERTARIAN,0.2038940047748269
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,280,404622,20210113,OTHER,0.06920038949933519
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,0.0,195,404622,20210113,OTHER,0.04819312840132272
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"DUKE, DAVID",POPULIST,0.0,159,404622,20210113,OTHER,0.03929593546569391
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,130,404622,20210113,OTHER,0.03212875226754848
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,0.0,96,404622,20210113,OTHER,0.023725847828343492
1988,RHODE ISLAND,RI,44,15,5,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,53,404622,20210113,OTHER,0.013098645155231303
1988,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,606443,986009,20210113,REPUBLICAN,61.50481385058352
1988,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,370554,986009,20210113,DEMOCRAT,37.581198548897625
1988,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,4935,986009,20210113,LIBERTARIAN,0.5005025309099613
1988,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"FULANI, LENORA",UNITED CITIZENS,0.0,4077,986009,20210113,OTHER,0.4134850696088981
1988,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,165415,312991,20210113,REPUBLICAN,52.84976245323348
1988,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,145560,312991,20210113,DEMOCRAT,46.50612956922084
1988,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,Unknown Candidate,INDEPENDENT,0.0,2016,312991,20210113,OTHER,0.6441079775456803
1988,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,947233,1636250,20210113,REPUBLICAN,57.89048128342246
1988,TENNESSEE,TN,47,62,54,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,679794,1636250,20210113,DEMOCRAT,41.54585179526356
1988,TENNESSEE,TN,47,62,54,US PRESIDENT,Unknown Candidate,INDEPENDENT,0.0,8938,1636250,20210113,OTHER,0.5462490450725744
1988,TENNESSEE,TN,47,62,54,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,285,1636250,20210113,OTHER,0.017417876241405655
1988,TEXAS,TX,48,74,49,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,3036829,5427410,20210113,REPUBLICAN,55.9535579585843
1988,TEXAS,TX,48,74,49,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,2352748,5427410,20210113,DEMOCRAT,43.349369220309505
1988,TEXAS,TX,48,74,49,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,30355,5427410,20210113,LIBERTARIAN,0.5592907114074669
1988,TEXAS,TX,48,74,49,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,7208,5427410,20210113,OTHER,0.13280736115384686
1988,TEXAS,TX,48,74,49,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,270,5427410,20210113,OTHER,0.0049747485448860505
1988,UTAH,UT,49,87,67,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,428442,647008,20210113,REPUBLICAN,66.21896483505614
1988,UTAH,UT,49,87,67,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,207343,647008,20210113,DEMOCRAT,32.0464352836441
1988,UTAH,UT,49,87,67,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,7473,647008,20210113,LIBERTARIAN,1.1550089025174342
1988,UTAH,UT,49,87,67,US PRESIDENT,"DENNIS, DELMAR",AMERICAN,0.0,2158,647008,20210113,OTHER,0.33353528858994014
1988,UTAH,UT,49,87,67,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,455,647008,20210113,OTHER,0.0703237054255898
1988,UTAH,UT,49,87,67,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,0.0,427,647008,20210113,OTHER,0.06599609278401503
1988,UTAH,UT,49,87,67,US PRESIDENT,"YOUNGKEIT, LOUIE G.",INDEPENDENT,0.0,372,647008,20210113,OTHER,0.05749542509520748
1988,UTAH,UT,49,87,67,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,209,647008,20210113,OTHER,0.032302537217468716
1988,UTAH,UT,49,87,67,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,0.0,129,647008,20210113,OTHER,0.01993792967011227
1988,VERMONT,VT,50,13,6,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,124331,243328,20210113,REPUBLICAN,51.0960514203051
1988,VERMONT,VT,50,13,6,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,115775,243328,20210113,DEMOCRAT,47.579809968437665
1988,VERMONT,VT,50,13,6,US PRESIDENT,SCATTERING,Unknown Party,0.0,1134,243328,20210113,OTHER,0.4660376117832719
1988,VERMONT,VT,50,13,6,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,1000,243328,20210113,LIBERTARIAN,0.4109679116254603
1988,VERMONT,VT,50,13,6,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,0.0,275,243328,20210113,OTHER,0.11301617569700158
1988,VERMONT,VT,50,13,6,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,205,243328,20210113,OTHER,0.08424842188321936
1988,VERMONT,VT,50,13,6,US PRESIDENT,"DUKE, DAVID",POPULIST,0.0,189,243328,20210113,OTHER,0.07767293529721199
1988,VERMONT,VT,50,13,6,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,0.0,164,243328,20210113,OTHER,0.06739873750657549
1988,VERMONT,VT,50,13,6,US PRESIDENT,"KENOYER, WILLA",LIBERTY UNION PARTY,0.0,142,243328,20210113,OTHER,0.058357443450815366
1988,VERMONT,VT,50,13,6,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,113,243328,20210113,OTHER,0.046439374013677016
1988,VIRGINIA,VA,51,54,40,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,1309162,2191609,20210113,REPUBLICAN,59.735199116265726
1988,VIRGINIA,VA,51,54,40,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,859799,2191609,20210113,DEMOCRAT,39.23140487194568
1988,VIRGINIA,VA,51,54,40,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,0.0,14312,2191609,20210113,OTHER,0.65303619395613
1988,VIRGINIA,VA,51,54,40,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,8336,2191609,20210113,LIBERTARIAN,0.3803598178324692
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,933516,1865253,20210113,DEMOCRAT,50.04768790078343
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,903835,1865253,20210113,REPUBLICAN,48.45642923506892
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,0.0,17240,1865253,20210113,LIBERTARIAN,0.9242713991077887
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,0.0,4412,1865253,20210113,OTHER,0.23653627684823453
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,3520,1865253,20210113,OTHER,0.18871434598952527
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,0.0,1440,1865253,20210113,OTHER,0.07720132335935125
1988,WASHINGTON,WA,53,91,73,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,0.0,1290,1865253,20210113,OTHER,0.06915951884275216
1988,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,341016,653311,20210113,DEMOCRAT,52.198110853789395
1988,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,310065,653311,20210113,REPUBLICAN,47.46055094740483
1988,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,0.0,2230,653311,20210113,OTHER,0.3413381988057755
1988,WISCONSIN,WI,55,35,25,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,0.0,1126794,2191608,20210113,DEMOCRAT,51.414030246284916
1988,WISCONSIN,WI,55,35,25,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,0.0,1047499,2191608,20210113,REPUBLICAN,47.79591058254943
1988,WISCONSIN,WI,55,35,25,US PRESIDENT,Unknown Candidate,INDEPENDENT,0.0,15042,2191608,20210113,OTHER,0.686345368332293
1988,WISCONSIN,WI,55,35,25,US PRESIDENT,SCATTERING,Unknown Party,0.0,2273,2191608,20210113,OTHER,0.10371380283335341
